Date,State,Town,Longitude,Latitude,Sighting
11/16/21,TX,Port O Connor,-96.4,28.4,6
11/16/21,FL,Melbourne,-80.6,28.1,100
11/15/21,TX,Sugar Land,-95.6,29.6,100
11/14/21,FL,Summerfield,-82,29,50
11/12/21,CA,La Quinta,-116.2,33.6,5
11/01/21,CA,Arroyo Grande,-120.6,35.1,12
11/01/21,FL,Middleburg,-81.9,30.1,5
11/01/21,FL,Navarre,-86.9,30.4,20
10/30/21,TX,Richardson,-96.7,32.9,1
10/27/21,TX,League City,-95.1,29.5,1
10/27/21,FL,Longwood,-81.3,28.7,8
10/21/21,CA,La Jolla,-117.3,32.8,3
10/20/21,TX,Missouri City,-95.6,29.6,3
10/18/21,FL,Jensen Beach,-80.2,27.3,20
10/17/21,TX,Forney,-96.4,32.7,6
10/17/21,LA,Gretna,-90.1,29.9,21
10/16/21,GA,Athens,-83.4,34,5
10/16/21,FL,Fernandina Beach,-81.5,30.7,6
10/15/21,GA,Athens,-83.4,34,15
10/14/21,GA,Athens,-83.4,34,40
10/12/21,TX,Buda,-97.8,30.1,5
10/10/21,TX,Montgomery,-95.8,30.4,12
10/09/21,OH,Cincinnati,-84.3,39.1,1
10/08/21,ND,Clifford,-97.4,47.3,1
10/07/21,TX,Austin,-97.8,30.3,39
10/06/21,TX,Allen,-96.7,33.1,2
10/06/21,TX,Austin,-97.8,30.3,37
10/05/21,ON,Lakeshore,-82.8,42.3,1
10/05/21,TX,Austin,-97.8,30.3,18
10/04/21,TX,Austin,-97.8,30.3,5
10/03/21,GA,Richmond Hill,-81.2,31.9,15
10/03/21,AL,Robertsdale,-87.6,30.5,2
10/03/21,TX,Austin,-97.8,30.3,34
10/02/21,TX,Austin,-97.8,30.3,11
09/30/21,TX,Austin,-97.8,30.3,1
09/29/21,NC,Star,-79.8,35.4,25
09/29/21,TX,Kemp,-96.2,32.4,20
09/29/21,OK,Edmond,-97.5,35.7,5
09/29/21,OK,Tulsa,-96,36.2,3
09/28/21,OK,Tulsa,-96,36.2,1
09/28/21,KS,Wichita,-97.3,37.8,1
09/28/21,TX,Montgomery,-95.8,30.4,15
09/27/21,NC,Wake Forest,-78.6,36,1
09/27/21,AL,Madison,-86.8,34.7,1
09/27/21,TX,Saint Hedwig,-98.2,29.5,21
09/26/21,IL,Cortland,-88.7,41.9,2
09/26/21,NJ,Washington Twp,-75.1,39.8,11
09/25/21,NJ,Brigantine,-74.4,39.4,9
09/25/21,FL,Saint Augustine,-81.3,29.9,6
09/25/21,SC,Charleston,-80,32.7,8
09/24/21,TX,Angleton,-95.4,29.2,23
09/24/21,FL,Destin,-86.4,30.4,12
09/24/21,TX,Mckinney,-96.7,33.2,10
09/23/21,FL,Key West,-81.7,24.6,21
09/23/21,OK,Tulsa,-96,36.2,16
09/23/21,TX,San Antonio,-98.5,29.6,6
09/22/21,TX,Austin,-97.8,30.3,8
09/22/21,NJ,Washington Twp,-75.1,39.8,2
09/22/21,OK,Edmond,-97.5,35.7,9
09/22/21,OK,Edmond,-97.5,35.7,4
09/22/21,TX,El Paso,-106.3,31.8,1
09/22/21,IL,O Fallon,-89.9,38.6,3
09/22/21,LA,Shreveport,-93.7,32.4,4
09/21/21,MD,Churchton,-76.5,38.8,1
09/21/21,AL,Moody,-86.5,33.6,1
09/21/21,TX,Glen Rose,-97.8,32.2,1
09/20/21,CA,San Diego,-117.2,32.8,1
09/20/21,CA,San Leandro,-122.2,37.7,2
09/20/21,CA,San Diego,-117.2,32.8,1
09/19/21,TX,Cibolo,-98.2,29.6,5
09/19/21,OK,Tulsa,-96,36.2,5
09/19/21,CA,Santee,-117,32.9,1
09/19/21,IN,Indianapolis,-86.2,39.8,14
09/19/21,AR,Springdale,-94.1,36.1,4
09/18/21,TX,Cibolo,-98.2,29.6,8
09/18/21,OK,Edmond,-97.5,35.7,10
09/18/21,OK,Oklahoma City,-97.6,35.6,1
09/18/21,TX,Palestine,-95.7,31.8,1
09/18/21,SC,Loris,-78.9,34.1,14
09/18/21,OK,Tulsa,-96,36.2,4
09/18/21,TX,Austin,-97.8,30.3,62
09/17/21,TN,Nashville,-86.8,36.2,1
09/17/21,CA,Santee,-117,32.9,1
09/17/21,TN,Nashville,-86.8,36.2,1
09/17/21,OK,Tulsa,-96,36.2,3
09/17/21,MO,Kansas City,-94.5,39.2,3
09/17/21,IL,Waverly,-90,39.6,4
09/17/21,TX,Mckinney,-96.7,33.2,10
09/17/21,TX,Austin,-97.8,30.3,48
09/17/21,TX,Montgomery,-95.8,30.4,14
09/16/21,IL,Waverly,-90,39.6,2
09/16/21,CA,San Marcos,-117.2,33.1,4
09/16/21,OK,Howe,-94.6,35,14
09/16/21,MO,Kansas City,-94.5,39.2,10
09/16/21,TX,Austin,-97.8,30.3,12
09/16/21,SC,Aiken,-81.8,33.5,6
09/15/21,CA,San Diego,-117.2,32.8,2
09/15/21,CA,Santee,-117,32.9,1
09/15/21,IL,Waverly,-90,39.6,16
09/15/21,AR,North Little Rock,-92.2,34.8,8
09/15/21,SC,Pawleys Island,-79.2,33.4,15
09/14/21,LA,Springfield,-90.6,30.4,17
09/14/21,KS,Claflin,-98.6,38.4,3
09/14/21,TX,Marble Falls,-98.2,30.5,3
09/14/21,GA,Peachtree City,-84.6,33.4,2
09/13/21,OK,Tulsa,-96,36.2,7
09/13/21,OK,Tulsa,-96,36.2,2
09/13/21,MO,Kansas City,-94.5,39.2,8
09/12/21,OK,Oklahoma City,-97.6,35.5,1
09/12/21,OK,Howe,-94.6,35,15
09/12/21,VA,Suffolk,-76.6,36.7,10
09/12/21,MO,Springfield,-93.3,37.2,2
09/12/21,GA,Atlanta,-84.3,33.8,12
09/12/21,IL,Waverly,-90,39.6,12
09/12/21,TX,Cedar Park,-97.8,30.5,10
09/12/21,TN,Kingston Springs,-87.1,36.1,8
09/11/21,AL,Mobile,-88.1,30.7,25
09/11/21,TX,Fort Worth,-97.5,32.8,5
09/11/21,IA,Iowa City,-91.6,41.6,3
09/11/21,CT,Fairfield,-73.2,41.2,3
09/11/21,CA,Oakland,-122.2,37.8,3
09/11/21,IL,Waverly,-90,39.6,14
09/10/21,NY,New Paltz,-74.1,41.7,4
09/10/21,OK,Edmond,-97.5,35.7,10
09/10/21,CA,San Diego,-117.2,32.8,3
09/10/21,IL,Mchenry,-88.3,42.3,2
09/10/21,IL,Waverly,-90,39.6,3
09/10/21,MO,Kansas City,-94.5,39.2,5
09/10/21,KS,Lawrence,-95.3,39,2
09/09/21,MO,Plattsburg,-94.4,39.6,1
09/09/21,OK,Tulsa,-95.9,36.1,10
09/09/21,OK,Guthrie,-97.4,35.8,10
09/09/21,NY,Beacon,-73.9,41.5,3
09/09/21,IN,Westpoint,-87,40.3,12
09/09/21,TX,Glen Rose,-97.8,32.2,1
09/09/21,TX,Abilene,-99.6,32.4,1
09/09/21,IL,Waverly,-90,39.6,4
09/09/21,MO,Kansas City,-94.5,39.2,1
09/08/21,OK,Howe,-94.6,35,3
09/08/21,IL,Darien,-88,41.7,4
09/08/21,MS,Natchez,-91.4,31.4,3
09/08/21,OK,Yukon,-97.7,35.5,4
09/08/21,MO,Kansas City,-94.5,39.2,7
09/08/21,GA,Tucker,-84.2,33.9,26
09/08/21,NY,Wappingers Falls,-74,41.5,7
09/08/21,KS,Topeka,-95.6,39,7
09/08/21,ME,Town of Bremen,-69.4,44,15
09/08/21,GA,Tucker,-84.2,33.9,32
09/08/21,OK,Tulsa,-96,36.2,3
09/08/21,AL,Pell City,-86.2,33.6,10
09/08/21,MI,Ann Arbor,-83.8,42.3,5
09/08/21,IN,Westpoint,-87,40.3,3
09/08/21,GA,Tucker,-84.2,33.9,5
09/08/21,GA,Tucker,-84.2,33.9,6
09/08/21,GA,Decatur,-84.3,33.8,6
09/08/21,IN,Ellettsville,-86.6,39.2,7
09/07/21,MO,Plattsburg,-94.4,39.6,1
09/07/21,CO,Longmont,-105.1,40.2,1
09/07/21,OK,Tulsa,-96,36.2,3
09/07/21,IL,Waverly,-90,39.6,10
09/07/21,OH,Fremont,-83.1,41.4,16
09/07/21,NC,Wake Forest,-78.6,36,8
09/07/21,MO,Kansas City,-94.5,39.2,7
09/07/21,AR,Hot Springs National Park,-93,34.5,6
09/07/21,NY,Buffalo,-78.9,42.9,4
09/07/21,IL,Palmyra,-90,39.4,1
09/06/21,WI,Salem,-88.1,42.6,2
09/06/21,GA,Stockbridge,-84.2,33.5,6
09/06/21,TX,Abilene,-99.8,32.4,9
09/06/21,MO,Kansas City,-94.5,39.2,3
09/06/21,TN,Townsend,-83.8,35.6,24
09/06/21,CA,Oakland,-122.2,37.8,2
09/06/21,CT,Ridgefield,-73.5,41.3,53
09/06/21,IL,Urbana,-88.2,40.1,17
09/06/21,TX,Cookville,-94.8,33.2,1
09/05/21,MA,Winchester,-71.1,42.5,5
09/05/21,MA,Winchester,-71.1,42.5,2
09/05/21,MA,Winchester,-71.1,42.5,1
09/05/21,CA,Oakland,-122.2,37.8,5
09/05/21,IL,Urbana,-88.2,40.1,7
09/05/21,IL,Antioch,-88.1,42.4,1
09/05/21,OK,Ponca City,-97.1,36.7,1
09/05/21,OK,Tulsa,-95.9,36,3
09/05/21,OK,Oklahoma City,-97.6,35.6,5
09/05/21,IL,Waverly,-90,39.6,7
09/05/21,SC,Rock Hill,-81,34.9,23
09/05/21,MO,Kansas City,-94.5,39.2,8
09/05/21,KY,Lexington,-84.5,38,1
09/05/21,IL,Ringwood,-88.3,42.4,7
09/04/21,NY,Plainview,-73.5,40.8,3
09/04/21,IN,Westpoint,-87,40.3,2
09/04/21,NJ,Beach Haven,-74.1,39.7,4
09/04/21,GA,Rome,-85.2,34.3,16
09/04/21,NH,Brentwood,-71.1,43,12
09/04/21,TX,Fort Worth,-97.3,32.8,2
09/04/21,MO,Kansas City,-94.5,39.2,26
09/04/21,ME,Pemaquid,-69.5,43.9,50
09/03/21,OK,Choctaw,-97.3,35.5,25
09/03/21,NC,Wilmington,-77.9,34.2,20
09/03/21,AR,Hot Springs Village,-93,34.7,10
09/03/21,TN,Crossville,-84.9,36,20
09/03/21,MD,Middletown,-77.6,39.4,1
09/03/21,TX,Houston,-95.1,29.6,2
09/03/21,IL,Oak Lawn,-87.8,41.7,2
09/03/21,AR,Bentonville,-94.2,36.4,5
09/03/21,OK,Tulsa,-96,36.2,31
09/03/21,MO,Kansas City,-94.5,39.2,48
09/03/21,IL,Palmyra,-90,39.4,3
09/02/21,IL,O Fallon,-89.9,38.6,1
09/02/21,TX,Flower Mound,-97.1,33,50
09/02/21,NC,Manteo,-75.7,35.9,1
09/02/21,IL,Batavia,-88.3,41.8,9
09/02/21,NC,Apex,-78.9,35.8,2
09/02/21,OK,Broken Arrow,-95.7,36.1,13
09/02/21,TN,Crossville,-84.9,36,61
09/02/21,GA,Athens,-83.4,34,150
09/02/21,TN,Jonesborough,-82.5,36.3,3
09/02/21,MI,Manchester,-83.9,42.2,6
09/02/21,MD,Middletown,-77.6,39.4,5
09/02/21,ME,Saco,-70.5,43.5,2
09/02/21,IL,Millstadt,-90.1,38.5,2
09/02/21,MA,Winchester,-71.1,42.5,2
09/02/21,MO,Kansas City,-94.5,39.2,24
09/02/21,PA,Sabinsville,-77.6,41.9,1
09/02/21,IL,Waverly,-90,39.6,3
09/01/21,AL,Pelham,-86.8,33.3,10
09/01/21,IN,Westpoint,-87,40.3,3
09/01/21,KS,Pittsburg,-94.7,37.4,5
09/01/21,KY,Ashland,-82.6,38.4,3
09/01/21,SC,Okatie,-80.9,32.3,49
09/01/21,MI,Zeeland,-86,42.8,24
09/01/21,IL,Port Byron,-90.3,41.6,3
09/01/21,PA,Cambridge Springs,-80,41.8,5
09/01/21,TX,Nacogdoches,-94.7,31.6,12
09/01/21,ON,London,-81.2,43,1
09/01/21,NY,Brooklyn,-74,40.7,2
09/01/21,MI,Flat Rock,-83.3,42.1,2
09/01/21,MI,Flat Rock,-83.3,42.1,2
09/01/21,IL,Chicago,-87.6,41.9,4
09/01/21,MA,Winchester,-71.1,42.5,3
09/01/21,MO,Kansas City,-94.5,39.2,13
09/01/21,IL,Palmyra,-90,39.4,2
09/01/21,FL,Holiday,-82.7,28.2,3
09/01/21,KY,Cynthiana,-84.3,38.4,2
09/01/21,MA,Manchester,-70.8,42.6,1
09/01/21,GA,Decatur,-84.3,33.8,10
08/31/21,IA,Cedar Rapids,-91.7,42.1,15
08/31/21,IL,Antioch,-88.1,42.4,1
08/31/21,CA,Berkeley,-122.3,37.9,4
08/31/21,IN,Westpoint,-87,40.3,7
08/31/21,NY,Bayside,-73.8,40.8,15
08/31/21,PA,Stroudsburg,-75.2,41,2
08/31/21,IL,Palmyra,-90,39.4,4
08/31/21,IL,Waverly,-90,39.6,10
08/31/21,MA,Winchester,-71.1,42.5,4
08/31/21,MO,Kansas City,-94.5,39.2,9
08/31/21,TN,Leoma,-87.4,35.1,30
08/30/21,GA,Thomson,-82.5,33.5,4
08/30/21,IL,Crystal Lake,-88.3,42.2,1
08/30/21,OK,Sand Springs,-96.3,36.1,20
08/30/21,IL,Waverly,-90,39.6,17
08/30/21,GA,Buford,-83.9,34.1,13
08/30/21,IA,Davenport,-90.7,41.5,12
08/30/21,IL,Millstadt,-90.1,38.5,3
08/30/21,MO,Kansas City,-94.5,39.2,16
08/30/21,PA,Hellertown,-75.3,40.6,30
08/29/21,GA,Rome,-85.2,34.3,11
08/29/21,IL,River Forest,-87.8,41.9,1
08/29/21,CO,Broomfield,-105.1,39.9,2
08/29/21,IL,Waverly,-90,39.6,75
08/29/21,MO,Plattsburg,-94.4,39.6,1
08/29/21,OK,Tulsa,-96,36.2,5
08/29/21,TN,Crossville,-84.9,36,32
08/29/21,IN,Westpoint,-87,40.3,2
08/29/21,TN,Jonesborough,-82.5,36.3,2
08/28/21,CT,Deep River,-72.4,41.4,6
08/28/21,IL,Itasca,-88,42,5
08/28/21,CO,Boulder,-105.3,40.1,15
08/28/21,IN,Westpoint,-87,40.3,1
08/28/21,CT,Westport,-73.4,41.1,6
08/27/21,MO,Ballwin,-90.5,38.6,51
08/27/21,OH,Hopewell,-82.2,40,2
08/27/21,IL,Oak Lawn,-87.8,41.7,21
08/27/21,IA,Toddville,-91.8,42.1,1
08/27/21,ON,Newmarket,-79.5,44.1,8
08/27/21,TX,Forney,-96.5,32.8,5
08/27/21,KY,Versailles,-84.7,38,15
08/27/21,UT,Salt Lake City,-111.9,40.8,58
08/27/21,OK,Tulsa,-96,36.2,1
08/27/21,ON,Toronto,-79.2,43.8,1
08/27/21,IN,Westpoint,-87,40.3,1
08/27/21,VA,Winchester,-78.1,39.2,7
08/27/21,IL,Glencoe,-87.8,42.1,15
08/27/21,SC,Okatie,-81,32.3,68
08/27/21,MA,Winchester,-71.1,42.5,24
08/27/21,MO,Kansas City,-94.5,39.2,1
08/26/21,NE,Omaha,-96.1,41.2,6
08/26/21,MN,Northfield,-93.2,44.4,1
08/26/21,AZ,Tucson,-110.9,32.2,20
08/26/21,IL,Batavia,-88.3,41.8,18
08/26/21,OK,Howe,-94.6,35,2
08/26/21,SC,Travelers Rest,-82.5,35,2
08/26/21,SC,Pageland,-80.4,34.8,1
08/26/21,IN,Westpoint,-87,40.3,9
08/26/21,MO,Kansas City,-94.5,39.2,20
08/26/21,LA,Lacombe,-89.9,30.3,52
08/26/21,NJ,Wayne,-74.3,40.9,1
08/26/21,TN,Ooltewah,-85,35.2,37
08/26/21,WI,Milwaukee,-88,43.1,30
08/26/21,WI,Waukesha,-88.3,43,2
08/26/21,IA,Bondurant,-93.5,41.7,10
08/26/21,MA,Marblehead,-70.9,42.5,8
08/26/21,NC,Gastonia,-81.1,35.3,11
08/26/21,IL,Millstadt,-90.1,38.5,1
08/26/21,MA,Winchester,-71.1,42.5,26
08/26/21,VA,Newport News,-76.5,37.1,2
08/25/21,TN,Crossville,-84.9,36,21
08/25/21,IL,Batavia,-88.3,41.8,1
08/25/21,TX,Schertz,-98.3,29.6,16
08/25/21,IL,Glencoe,-87.8,42.1,3
08/25/21,MI,Ann Arbor,-83.8,42.3,3
08/25/21,IL,Arlington Heights,-88,42.1,1
08/25/21,ON,LaSalle,-83.1,42.2,5
08/25/21,MO,Plattsburg,-94.4,39.6,1
08/25/21,MD,Middletown,-77.6,39.4,3
08/25/21,TX,Austin,-97.8,30.4,2
08/25/21,GA,Atlanta,-84.3,33.8,12
08/25/21,OK,Edmond,-97.5,35.7,2
08/25/21,VA,Centreville,-77.5,38.8,12
08/25/21,MO,Kansas City,-94.5,39.2,28
08/25/21,TX,Temple,-97.3,31.1,15
08/25/21,WI,Cambridge,-89,43,2
08/25/21,WI,Waukesha,-88.3,43,20
08/25/21,TN,Ooltewah,-85.1,35.1,31
08/25/21,IL,Waverly,-90,39.6,20
08/25/21,IL,Palmyra,-90,39.4,35
08/25/21,ON,Leamington,-82.6,42,7
08/25/21,MO,Hannibal,-91.5,39.8,3
08/24/21,OK,Oklahoma City,-97.5,35.5,5
08/24/21,ON,Leamington,-82.6,42,22
08/24/21,ON,Leamington,-82.6,42,12
08/24/21,GA,Eatonton,-83.4,33.3,20
08/24/21,OH,Dayton,-84.1,39.6,2
08/24/21,PA,Mechanicsburg,-77,40.2,4
08/24/21,OK,Norman,-97.5,35.2,2
08/24/21,ON,LaSalle,-83.1,42.2,10
08/24/21,OH,Lima,-84.2,40.7,25
08/24/21,SC,Aiken,-81.7,33.6,4
08/24/21,MO,Kansas City,-94.5,39.2,17
08/24/21,CT,Portland,-72.6,41.6,3
08/24/21,IL,Ivesdale,-88.5,39.9,6
08/24/21,IL,Waverly,-90,39.6,17
08/24/21,TX,Roanoke,-97.2,33,6
08/23/21,MD,Columbia,-76.9,39.2,10
08/23/21,CA,Oakland,-122.2,37.8,2
08/23/21,PA,Fairfield,-77.4,39.8,2
08/23/21,ON,Sarnia,-82.4,43,2
08/23/21,OK,Edmond,-97.5,35.7,8
08/23/21,MO,Kansas City,-94.5,39.2,11
08/23/21,IL,Waverly,-90,39.6,34
08/23/21,AR,Hot Springs Village,-93,34.6,18
08/23/21,MD,Rockville,-77.2,39.1,2
08/23/21,NY,Albany,-73.8,42.7,3
08/23/21,IL,Millstadt,-90.1,38.5,5
08/23/21,MA,Winchester,-71.1,42.5,2
08/22/21,ON,Guelph/Eramosa,-80.2,43.6,10
08/22/21,MO,Plattsburg,-94.4,39.6,1
08/22/21,OK,Oklahoma City,-97.6,35.5,16
08/22/21,NC,Boone,-81.6,36.2,1
08/22/21,MO,Kansas City,-94.5,39.2,22
08/22/21,MD,Edgewater,-76.6,38.9,2
08/22/21,WI,Oshkosh,-88.5,44,4
08/22/21,OH,Elyria,-82.1,41.4,1
08/22/21,MD,Germantown,-77.3,39.2,6
08/22/21,MS,Olive Branch,-89.9,34.9,20
08/21/21,NJ,Chester,-74.7,40.8,12
08/21/21,IN,Fort Wayne,-85.1,41.1,7
08/21/21,KS,Salina,-97.6,38.8,2
08/21/21,PA,Landenberg,-75.8,39.8,20
08/21/21,MO,Plattsburg,-94.4,39.6,2
08/21/21,KY,Lexington,-84.5,38,8
08/21/21,WI,Hudson,-92.7,45,1
08/21/21,MO,Kansas City,-94.5,39.2,13
08/21/21,IL,Waverly,-90,39.6,28
08/21/21,PA,Sabinsville,-77.6,41.9,3
08/21/21,ON,Kingsville,-82.8,42,4
08/21/21,ON,Tecumseh,-82.9,42.2,2
08/20/21,MS,Madison,-90.1,32.5,7
08/20/21,MA,West Townsend,-71.7,42.7,6
08/20/21,MA,West Bridgewater,-71,42,5
08/20/21,CA,Oakland,-122.2,37.8,4
08/20/21,OK,Chelsea,-95.4,36.5,3
08/20/21,IL,Waverly,-90,39.6,22
08/20/21,IL,Palmyra,-90,39.4,26
08/20/21,MO,Kansas City,-94.5,39.2,14
08/20/21,OK,Owasso,-95.9,36.3,12
08/20/21,MA,Winchester,-71.1,42.5,8
08/19/21,KS,Pittsburg,-94.7,37.4,20
08/19/21,OK,Chelsea,-95.4,36.5,2
08/19/21,VA,Salem,-80.1,37.3,13
08/19/21,MO,Ballwin,-90.5,38.6,8
08/19/21,MI,Mount Pleasant,-84.8,43.6,2
08/19/21,OK,Tulsa,-96,36.2,6
08/19/21,MO,Springfield,-93.3,37.2,4
08/19/21,IL,Waverly,-90,39.6,27
08/19/21,MO,Kansas City,-94.5,39.2,8
08/19/21,CA,Oakland,-122.2,37.8,3
08/19/21,IL,Edwardsville,-90,38.8,10
08/19/21,OK,Owasso,-95.9,36.3,18
08/19/21,IL,Millstadt,-90.1,38.5,3
08/19/21,MA,Winchester,-71.1,42.5,1
08/19/21,MA,Winchester,-71.1,42.5,14
08/18/21,MI,Hubbard Lake,-83.6,44.8,1
08/18/21,PA,Stroudsburg,-75.2,41,3
08/18/21,WI,Waunakee,-89.4,43.2,1
08/18/21,OK,Tulsa,-96,36.2,14
08/18/21,OK,Tulsa,-96,36.2,5
08/18/21,ON,Windsor,-83,42.3,1
08/18/21,IL,Crystal Lake,-88.4,42.2,7
08/18/21,MI,Mount Pleasant,-84.7,43.6,3
08/18/21,CA,Mill Valley,-122.5,37.9,1
08/18/21,IL,Waverly,-90,39.6,48
08/18/21,PA,Mc Kees Rocks,-80.1,40.5,2
08/18/21,MN,Mendota,-93.2,44.9,4
08/18/21,OK,Owasso,-95.9,36.3,6
08/18/21,MA,Winchester,-71.1,42.5,2
08/18/21,MA,Winchester,-71.1,42.5,16
08/17/21,CT,Westport,-73.4,41.1,5
08/17/21,OK,Tulsa,-96,36.1,2
08/17/21,NY,Hopewell Junction,-73.7,41.6,13
08/17/21,NY,Wappingers Falls,-74,41.5,15
08/17/21,AR,Conway,-92.4,35.1,10
08/17/21,MO,Highlandville,-93.2,36.9,2
08/17/21,ON,Ottawa,-75.7,45.4,1
08/17/21,MO,Springfield,-93.3,37.2,3
08/17/21,IL,La Grange Park,-87.9,41.8,2
08/17/21,ON,Leamington,-82.6,42,3
08/17/21,IL,Mendota,-89.1,41.5,6
08/17/21,OK,Norman,-97.4,35.2,15
08/17/21,OK,Ponca City,-97.1,36.7,2
08/17/21,MD,Middletown,-77.6,39.4,1
08/17/21,IL,Waverly,-90,39.6,35
08/17/21,FL,Fernandina Beach,-81.5,30.7,4
08/17/21,WI,Verona,-89.5,43,2
